,Year,State,County,NAME,Total_Pop,Male_Pop,Female_Pop,Age_Median,White_Pop,Black_AA_Pop,AmericanIndian_AlasNative_Pop,Asian_Pop,PacificNative_Pop,OtherRace_Pop,Social_Security,Gini,PerCapita_Income,state,county
3081,2017, Washington,Clallam County,"Clallam County, Washington",75474,36661,38813,51.4,65698,780,3829,1450,30,3101,15879,0.4641,31241,53,009
3082,2017, Washington,Clark County,"Clark County, Washington",474643,234913,239730,38.6,403992,8423,2058,23555,3284,23106,52239,0.4232,34120,53,011
3083,2017, Washington,Cowlitz County,"Cowlitz County, Washington",106910,53032,53878,40.2,94789,1869,1120,1362,413,6592,17500,0.4271,25915,53,015
3084,2017, Washington,Franklin County,"Franklin County, Washington",92125,47518,44607,30.5,63484,1654,2662,2356,699,4929,5800,0.3903,23393,53,021
3085,2017, Washington,Grant County,"Grant County, Washington",95158,48157,47001,33.3,61861,257,2341,1219,0,3187,10127,0.4427,25428,53,025
3086,2017, Washington,Grays Harbor County,"Grays Harbor County, Washington",72697,37455,35242,44.1,63735,717,3120,1335,117,2944,12750,0.3998,22882,53,027
3087,2017, Washington,Island County,"Island County, Washington",83159,40965,42194,43.5,69586,3054,1180,4337,296,3727,14709,0.4603,35342,53,029
3088,2017, Washington,King County,"King County, Washington",2188649,1097210,1091439,37.1,1397976,136200,10139,381911,17166,141374,195437,0.4670,49662,53,033
3089,2017, Washington,Kitsap County,"Kitsap County, Washington",266414,135788,130626,39.1,217572,6892,3062,15082,2366,16496,32703,0.4115,35908,53,035
3090,2017, Washington,Lewis County,"Lewis County, Washington",78200,38649,39551,41.8,70008,310,525,1193,184,4513,13858,0.4194,25532,53,041
3091,2017, Washington,Pierce County,"Pierce County, Washington",876764,436746,440018,36.1,643294,60166,9818,52764,14001,72534,93642,0.4198,32540,53,053
3092,2017, Washington,Skagit County,"Skagit County, Washington",125619,61819,63800,41.9,101932,944,2150,2239,381,4553,18941,0.4377,32995,53,057
3093,2017, Washington,Snohomish County,"Snohomish County, Washington",801633,402089,399544,38.1,604112,23136,6004,87361,3370,54752,78398,0.3947,37233,53,061
3094,2017, Washington,Spokane County,"Spokane County, Washington",506152,250678,255474,37.6,445297,7131,6855,11346,2907,25994,62941,0.4631,30416,53,063
3095,2017, Washington,Thurston County,"Thurston County, Washington",280588,136115,144473,39.4,227553,8319,2914,16013,1669,20159,37220,0.4156,34886,53,067
3096,2017, Washington,Whatcom County,"Whatcom County, Washington",221404,109435,111969,37.5,186032,2493,6887,8851,575,11114,28185,0.4444,31955,53,073
3097,2017, Washington,Yakima County,"Yakima County, Washington",250193,125219,124974,32.7,192331,1484,10379,2263,65,8125,25260,0.4269,20989,53,077
3098,2017, West Virginia,Berkeley County,"Berkeley County, West Virginia",114920,56792,58128,39.1,97846,8928,0,1364,0,3391,12295,0.3840,26615,54,003
3099,2017, West Virginia,Cabell County,"Cabell County, West Virginia",94958,46839,48119,38.5,85601,4907,222,1230,43,1620,14645,0.5494,25437,54,011
3100,2017, West Virginia,Harrison County,"Harrison County, West Virginia",67811,33008,34803,42.3,64196,1480,0,499,0,1584,11151,0.4339,28223,54,033
3101,2017, West Virginia,Kanawha County,"Kanawha County, West Virginia",183293,87545,95748,43.2,161550,14019,221,1999,0,4954,32486,0.4896,26546,54,039
3102,2017, West Virginia,Monongalia County,"Monongalia County, West Virginia",105030,54030,51000,31.6,93447,4171,145,3681,0,2719,10392,0.5111,30943,54,061
3103,2017, West Virginia,Raleigh County,"Raleigh County, West Virginia",75022,37743,37279,42.7,,,,,,,13732,0.4728,23959,54,081
3104,2017, West Virginia,Wood County,"Wood County, West Virginia",85104,41117,43987,43.1,,,,,,,13780,0.4830,26341,54,107
3105,2017, Wisconsin,Brown County,"Brown County, Wisconsin",262052,129934,132118,37.6,220180,6459,6847,8417,0,7972,31094,0.4413,32141,55,009
3106,2017, Wisconsin,Dane County,"Dane County, Wisconsin",536416,266773,269643,35.1,449099,27177,1634,32736,371,16099,52721,0.4388,38410,55,025
3107,2017, Wisconsin,Dodge County,"Dodge County, Wisconsin",87786,46457,41329,43.1,81860,3003,194,490,26,1374,11420,0.4201,29155,55,027
3108,2017, Wisconsin,Eau Claire County,"Eau Claire County, Wisconsin",103671,51133,52538,34.9,95563,972,462,2521,2068,1994,12830,0.4390,29090,55,035
3109,2017, Wisconsin,Fond du Lac County,"Fond du Lac County, Wisconsin",102548,50674,51874,41.9,94793,1896,439,1291,0,1881,14357,0.4148,31118,55,039
3110,2017, Wisconsin,Jefferson County,"Jefferson County, Wisconsin",84832,42341,42491,40.9,80127,821,83,560,31,1729,11065,0.4434,30455,55,055
3111,2017, Wisconsin,Kenosha County,"Kenosha County, Wisconsin",168521,82657,85864,38.1,142274,12140,652,1731,253,6245,17793,0.4494,32645,55,059
3112,2017, Wisconsin,La Crosse County,"La Crosse County, Wisconsin",118274,57608,60666,36.6,107761,2148,210,5338,0,2348,14224,0.4370,30886,55,063
3113,2017, Wisconsin,Manitowoc County,"Manitowoc County, Wisconsin",79175,38948,40227,44.6,74746,662,179,2818,0,686,12449,0.3839,28853,55,071
3114,2017, Wisconsin,Marathon County,"Marathon County, Wisconsin",135732,68099,67633,40.5,122343,1433,448,8034,0,1899,17005,0.4583,32126,55,073
3115,2017, Wisconsin,Milwaukee County,"Milwaukee County, Wisconsin",952085,460893,491192,35.0,558971,251953,4817,42125,212,37089,101616,0.4739,27555,55,079
3116,2017, Wisconsin,Outagamie County,"Outagamie County, Wisconsin",186059,92361,93698,38.6,166716,3127,2820,6988,76,2914,20132,0.4187,33121,55,087
3117,2017, Wisconsin,Ozaukee County,"Ozaukee County, Wisconsin",88429,43718,44711,44.4,82665,1252,217,1628,150,1828,11949,0.4809,47752,55,089
3118,2017, Wisconsin,Portage County,"Portage County, Wisconsin",70474,35448,35026,37.3,65711,519,67,2353,0,957,9116,0.4476,29347,55,097
3119,2017, Wisconsin,Racine County,"Racine County, Wisconsin",196071,96462,99609,40.1,160529,20987,788,2248,91,6942,24464,0.4425,32014,55,101
3120,2017, Wisconsin,Rock County,"Rock County, Wisconsin",162309,79469,82840,39.4,141114,7064,432,1961,182,5700,22817,0.4061,27042,55,105
3121,2017, Wisconsin,St. Croix County,"St. Croix County, Wisconsin",88703,44180,44523,39.3,84541,989,130,560,0,1755,8972,0.4109,38903,55,109
3122,2017, Wisconsin,Sheboygan County,"Sheboygan County, Wisconsin",115344,58227,57117,41.6,100958,2111,328,6537,8,2823,15646,0.4236,30536,55,117
3123,2017, Wisconsin,Walworth County,"Walworth County, Wisconsin",103082,51536,51546,40.2,95248,880,263,483,382,3489,14109,0.4132,30949,55,127
3124,2017, Wisconsin,Washington County,"Washington County, Wisconsin",135101,68248,66853,42.9,128551,1666,450,1922,0,1450,16442,0.4156,37847,55,131
3125,2017, Wisconsin,Waukesha County,"Waukesha County, Wisconsin",400621,197056,203565,43.2,369637,7380,947,13906,60,5872,52087,0.4422,43402,55,133
3126,2017, Wisconsin,Winnebago County,"Winnebago County, Wisconsin",170414,85968,84446,38.5,157101,3584,742,4206,98,3798,21663,0.4489,30897,55,139
3127,2017, Wisconsin,Wood County,"Wood County, Wisconsin",73126,36211,36915,42.9,68202,297,219,1544,0,1601,11951,0.4300,29916,55,141
3128,2017, Wyoming,Laramie County,"Laramie County, Wyoming",98327,50054,48273,37.4,87874,2440,981,844,0,3707,12338,0.4370,32574,56,021
3129,2017, Wyoming,Natrona County,"Natrona County, Wyoming",79547,39787,39760,36.7,,,,,,,9557,0.4224,32749,56,025
3130,2017, Puerto Rico,Arecibo Municipio,"Arecibo Municipio, Puerto Rico",86066,41150,44916,42.3,73405,3416,316,724,0,819,17076,0.5303,11278,72,013
3131,2017, Puerto Rico,Bayamón Municipio,"Bayamón Municipio, Puerto Rico",179565,84586,94979,41.8,134403,14412,393,278,0,23309,26271,0.5123,14494,72,021
3132,2017, Puerto Rico,Caguas Municipio,"Caguas Municipio, Puerto Rico",129604,60042,69562,41.6,97308,10551,991,104,0,7277,18777,0.5094,13263,72,025
3133,2017, Puerto Rico,Carolina Municipio,"Carolina Municipio, Puerto Rico",154489,70385,84104,42.2,78984,41651,3272,695,0,13579,25347,0.4666,17441,72,031
3134,2017, Puerto Rico,Guaynabo Municipio,"Guaynabo Municipio, Puerto Rico",87328,40824,46504,42.2,,,,,,,12498,0.5964,19702,72,061
3135,2017, Puerto Rico,Mayagüez Municipio,"Mayagüez Municipio, Puerto Rico",75525,36210,39315,41.4,20180,3440,0,0,0,2022,14166,0.5894,11390,72,097
3136,2017, Puerto Rico,Ponce Municipio,"Ponce Municipio, Puerto Rico",140859,67705,73154,40.8,100426,8146,130,0,0,16283,23460,0.5487,9418,72,113
3137,2017, Puerto Rico,San Juan Municipio,"San Juan Municipio, Puerto Rico",337288,153757,183531,43.2,214218,52029,582,389,0,17845,54026,0.6220,18930,72,127
3138,2017, Puerto Rico,Toa Alta Municipio,"Toa Alta Municipio, Puerto Rico",73217,36228,36989,37.2,57554,4266,498,0,0,2701,9713,0.5634,14349,72,135
3139,2017, Puerto Rico,Toa Baja Municipio,"Toa Baja Municipio, Puerto Rico",78092,35949,42143,40.9,56755,9800,0,0,0,2932,11481,0.4484,12494,72,137
3140,2017, Puerto Rico,Trujillo Alto Municipio,"Trujillo Alto Municipio, Puerto Rico",66675,30588,36087,39.8,,,,,,,8799,0.4533,14532,72,139
3141,2017, Alabama,Baldwin County,"Baldwin County, Alabama",212628,104698,107930,42.6,183893,20030,2172,2485,0,2149,33837,0.4363,29847,01,003
3142,2017, Alabama,Calhoun County,"Calhoun County, Alabama",114728,55339,59389,39.4,85146,24183,254,1176,0,1861,16657,0.4892,25961,01,015
3143,2017, Alabama,Cullman County,"Cullman County, Alabama",82755,40972,41783,41.5,78414,1076,0,414,0,2308,12065,0.4121,22108,01,043
3144,2017, Alabama,DeKalb County,"DeKalb County, Alabama",71617,34602,37015,38.7,61603,1109,762,0,0,2264,10087,0.4975,22217,01,049
3145,2017, Alabama,Elmore County,"Elmore County, Alabama",81677,39635,42042,38.8,60736,18092,304,400,0,738,10620,0.4307,28094,01,051
3146,2017, Alabama,Etowah County,"Etowah County, Alabama",102755,49230,53525,41.2,82298,16066,1018,727,0,1447,17874,0.4657,22866,01,055
3147,2017, Alabama,Houston County,"Houston County, Alabama",104346,50125,54221,39.9,72703,27957,125,851,0,2534,13908,0.4805,25980,01,069
3148,2017, Alabama,Jefferson County,"Jefferson County, Alabama",659197,311204,347993,37.6,340995,283700,1203,12201,321,9267,85606,0.5048,30694,01,073
3149,2017, Alabama,Lauderdale County,"Lauderdale County, Alabama",92538,43447,49091,40.9,,,,,,,15058,0.4486,26013,01,077
3150,2017, Alabama,Lee County,"Lee County, Alabama",161604,78585,83019,31.8,113361,35563,212,6452,0,5514,14611,0.4714,26542,01,081
3151,2017, Alabama,Limestone County,"Limestone County, Alabama",94402,47911,46491,39.2,76611,12971,901,1677,149,926,11062,0.4611,27724,01,083
3152,2017, Alabama,Madison County,"Madison County, Alabama",361046,176730,184316,38.7,244908,87843,2357,10285,0,11155,42310,0.4568,34402,01,089
3153,2017, Alabama,Marshall County,"Marshall County, Alabama",95548,46197,49351,38.1,88908,2140,670,687,149,1750,13415,0.4879,22544,01,095
3154,2017, Alabama,Mobile County,"Mobile County, Alabama",413955,196427,217528,38.2,244012,147234,3410,7504,79,6678,53683,0.4885,25244,01,097
3155,2017, Alabama,Montgomery County,"Montgomery County, Alabama",226646,106660,119986,36.6,82146,131468,311,6747,51,3889,28742,0.4760,25389,01,101
3156,2017, Alabama,Morgan County,"Morgan County, Alabama",118818,59890,58928,39.9,95425,15143,678,760,283,2235,16407,0.4449,25239,01,103
3157,2017, Alabama,St. Clair County,"St. Clair County, Alabama",88199,43920,44279,40.7,,,,,,,12927,0.4095,23650,01,115
3158,2017, Alabama,Shelby County,"Shelby County, Alabama",213605,104267,109338,39.3,171245,26651,571,3167,69,5662,23691,0.4208,35713,01,117
3159,2017, Alabama,Talladega County,"Talladega County, Alabama",80065,39033,41032,40.3,50624,26648,250,162,0,1053,12966,0.4480,21798,01,121
3160,2017, Alabama,Tuscaloosa County,"Tuscaloosa County, Alabama",207811,100874,106937,32.6,132278,66928,755,3522,115,2445,22313,0.4480,25560,01,125
3161,2017, Alabama,Walker County,"Walker County, Alabama",64058,30846,33212,43.2,57806,3831,328,353,0,1191,10685,0.4615,23668,01,127
3162,2017, Alaska,Anchorage Municipality,"Anchorage Municipality, Alaska",294356,149386,144970,34.0,182307,14810,22906,31646,7791,27819,21833,0.4175,37992,02,020
3163,2017, Alaska,Fairbanks North Star Borough,"Fairbanks North Star Borough, Alaska",99703,52701,47002,30.7,75282,4541,7512,2964,126,8194,6486,0.4044,34883,02,090
3164,2017, Alaska,Matanuska-Susitna Borough,"Matanuska-Susitna Borough, Alaska",106532,55528,51004,35.2,88189,1540,6605,1522,206,8142,7490,0.4342,28777,02,170
3165,2017, Arizona,Apache County,"Apache County, Arizona",71606,35700,35906,34.8,,,,,,,7675,0.4820,14394,04,001
3166,2017, Arizona,Cochise County,"Cochise County, Arizona",124756,63763,60993,41.6,107676,5042,1981,2258,473,4135,20939,0.4244,27157,04,003
3167,2017, Arizona,Coconino County,"Coconino County, Arizona",140776,70219,70557,31.6,92468,1731,36364,3259,633,5086,12570,0.4908,26436,04,005
3168,2017, Arizona,Maricopa County,"Maricopa County, Arizona",4307033,2130646,2176387,36.4,3342292,235421,87049,179761,10317,160287,448328,0.4626,31881,04,013
3169,2017, Arizona,Mohave County,"Mohave County, Arizona",207200,103960,103240,51.4,186157,2473,4806,2525,141,5068,46463,0.4551,25212,04,015
3170,2017, Arizona,Navajo County,"Navajo County, Arizona",108956,55149,53807,38.1,51477,1291,46635,638,1811,2680,13467,0.4767,19516,04,017
3171,2017, Arizona,Pima County,"Pima County, Arizona",1022769,502603,520166,38.5,779589,35898,42875,29936,1639,51895,146440,0.4758,28655,04,019
3172,2017, Arizona,Pinal County,"Pinal County, Arizona",430237,224093,206144,39.6,351332,17748,19642,7007,1160,20833,59202,0.4295,23237,04,021
3173,2017, Arizona,Yavapai County,"Yavapai County, Arizona",228168,111901,116267,53.6,211172,1314,2698,2814,0,5988,50185,0.4406,28335,04,025
3174,2017, Arizona,Yuma County,"Yuma County, Arizona",207534,106351,101183,34.7,168078,4767,3939,2718,125,5807,27007,0.4441,21665,04,027
3175,2017, Arkansas,Benton County,"Benton County, Arkansas",266300,132118,134182,35.5,233638,5199,4850,10703,1486,6344,26338,0.4506,32606,05,007
3176,2017, Arkansas,Craighead County,"Craighead County, Arkansas",107115,52837,54278,34.6,84250,13657,148,1533,37,4995,14448,0.4662,27571,05,031
3177,2017, Arkansas,Faulkner County,"Faulkner County, Arkansas",123654,60358,63296,33.0,100013,15116,210,1830,0,3027,12423,0.4434,25090,05,045
3178,2017, Arkansas,Garland County,"Garland County, Arkansas",98658,47436,51222,45.2,83717,8358,537,271,0,3001,17708,0.4612,25876,05,051
3179,2017, Arkansas,Jefferson County,"Jefferson County, Arkansas",69115,34875,34240,38.8,27334,39567,159,856,0,495,10493,0.4509,20386,05,069
3180,2017, Arkansas,Lonoke County,"Lonoke County, Arkansas",72898,34973,37925,35.9,64934,5004,591,167,0,1955,8196,0.4324,25737,05,085
3181,2017, Arkansas,Pulaski County,"Pulaski County, Arkansas",393956,188053,205903,37.4,219468,144945,781,8976,208,11129,48575,0.4976,31421,05,119
3182,2017, Arkansas,Saline County,"Saline County, Arkansas",119323,59762,59561,38.9,104856,8837,148,1505,194,2422,15862,0.4119,30378,05,125
3183,2017, Arkansas,Sebastian County,"Sebastian County, Arkansas",128107,61989,66118,37.9,93998,7784,1115,5082,0,7896,17027,0.4526,23893,05,131
3184,2017, Arkansas,Washington County,"Washington County, Arkansas",231996,116584,115412,32.3,175198,8058,1689,6459,4358,9026,21137,0.4764,26973,05,143
3185,2017, Arkansas,White County,"White County, Arkansas",79016,38518,40498,37.4,71368,3402,455,500,0,2035,10640,0.4584,22731,05,145
3186,2017, California,Alameda County,"Alameda County, California",1663190,818161,845029,37.6,661879,174829,10993,502289,13090,110381,139555,0.4571,44912,06,001
3187,2017, California,Butte County,"Butte County, California",229294,113399,115895,37.3,185941,4188,3346,11961,228,12386,31469,0.4912,28038,06,007
3188,2017, California,Contra Costa County,"Contra Costa County, California",1147439,560717,586722,39.7,655634,94211,5355,195332,5979,85408,118626,0.4729,45776,06,013
3189,2017, California,El Dorado County,"El Dorado County, California",188987,94491,94496,45.7,166729,1645,1448,8316,0,7638,27229,0.4429,38385,06,017
3190,2017, California,Fresno County,"Fresno County, California",989255,493189,496066,32.3,648874,46347,9657,102464,1622,42050,84014,0.4790,23670,06,019
3191,2017, California,Humboldt County,"Humboldt County, California",136754,67579,69175,39.9,109593,1821,5216,4363,1707,8076,18754,0.4797,27230,06,023
3192,2017, California,Imperial County,"Imperial County, California",182830,93017,89813,32.5,106980,4562,1575,2093,952,6434,15695,0.4803,18521,06,025
3193,2017, California,Kern County,"Kern County, California",893119,456997,436122,31.6,673299,47820,9145,45271,1518,26700,71217,0.4595,21346,06,029
3194,2017, California,Kings County,"Kings County, California",150101,82876,67225,32.2,100972,9297,2476,5937,23,6273,10793,0.4027,20825,06,031
3195,2017, California,Lake County,"Lake County, California",64246,32225,32021,47.3,48772,1388,2968,1062,49,1376,12432,0.5045,27170,06,033
3196,2017, California,Los Angeles County,"Los Angeles County, California",10163507,5009571,5153936,36.6,5047869,823121,73839,1500637,27950,379912,811883,0.4991,32413,06,037
3197,2017, California,Madera County,"Madera County, California",156890,76090,80800,34.1,105912,5644,3179,3730,25,3158,13668,0.4329,20573,06,039
3198,2017, California,Marin County,"Marin County, California",260955,127518,133437,46.7,199666,4646,1001,15642,93,14129,35013,0.5146,68879,06,041
3199,2017, California,Mendocino County,"Mendocino County, California",88018,43723,44295,42.7,72964,775,3574,1796,289,4681,13821,0.4666,29170,06,045
3200,2017, California,Merced County,"Merced County, California",272673,138191,134482,31.4,151255,7786,2883,21738,431,11207,21016,0.4905,21866,06,047
3201,2017, California,Monterey County,"Monterey County, California",437907,222781,215126,34.3,209568,11199,1627,24056,1678,19042,38575,0.4368,27997,06,053
3202,2017, California,Napa County,"Napa County, California",140973,69965,71008,41.4,104581,3362,949,11380,365,5853,15930,0.4583,42133,06,055
3203,2017, California,Nevada County,"Nevada County, California",99814,49725,50089,51.3,93198,489,528,504,150,4153,18163,0.4889,42197,06,057
3204,2017, California,Orange County,"Orange County, California",3190400,1575092,1615308,37.9,1899657,56047,16541,657068,8477,135528,283964,0.4649,39038,06,059
3205,2017, California,Placer County,"Placer County, California",386166,188031,198135,42.1,315315,6325,2183,29727,1695,17466,48921,0.4419,39735,06,061
3206,2017, California,Riverside County,"Riverside County, California",2423266,1206077,1217189,35.6,1371769,159227,19874,160820,6449,111512,230010,0.4586,27186,06,065
3207,2017, California,Sacramento County,"Sacramento County, California",1530615,748070,782545,36.3,858852,148713,9918,237209,18242,118938,150547,0.4578,31449,06,067
